can_transact,can_select,chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,price_change_percent,price_change_hourly_rate,price_change_projections,price_change_locked_until,price_change_calibrating,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,id,in_dreamteam,news,news_added,now_cost,photo,points_per_game,removed,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,known_name,region,team_join_date,birth_date,has_temporary_code,opta_code,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,clearances_blocks_interceptions,recoveries,tackles,defensive_contribution,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text,scout_risks,scout_news_link,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,expected_goals_per_90,saves_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,goals_conceded_per_90,now_cost_rank,now_cost_rank_type,form_rank,form_rank_type,points_per_game_rank,points_per_game_rank_type,selected_rank,selected_rank_type,starts_per_90,clean_sheets_per_90,defensive_contribution_per_90
True,True,,,466525,0,0,0,0,15.9,-32,"[{'offset': 0, 'projected_percent': '15.8', 'likelihood': 1}, {'offset': 1, 'projected_percent': '15.4', 'likelihood': 1}, {'offset': 2, 'projected_percent': '14.9', 'likelihood': 1}]",,False,1,3,3.5,3.5,5,Anton,3.5,335,False,,,60,466525.jpg,5.4,False,Stach,2.5,False,,a,13,2,27,200875,3532,160147,15414,0.6,4.5,Stach,,80.0,2025-07-22,1998-11-15,False,p466525,447,1,0,3,2,0,0,0,0,0,0,3,86,116.4,93.3,55.0,26.5,27,21,13,61,5,0.97,0.31,1.28,6.17,1.0,,1.0,,,,[],,47,17,45,38,87,52,45,34,0.2,0.0,0.06,0.26,1.24,0.4,72,49,98,41,50,23,115,35,1.01,0.6,12.28
True,True,,,435997,0,0,-2,2,1.5,-3,"[{'offset': 0, 'projected_percent': '1.4', 'likelihood': 1}, {'offset': 1, 'projected_percent': '1.4', 'likelihood': 1}, {'offset': 2, 'projected_percent': '1.4', 'likelihood': 1}]",,False,0,3,4.2,4.2,3,Noah,4.2,336,False,,,58,435997.jpg,3.6,False,Okafor,0.4,False,,a,13,2,18,26401,1294,34351,2565,0.7,3.1,Okafor,,207.0,2025-08-21,2000-05-24,False,p435997,299,1,0,3,1,0,0,0,0,0,0,1,82,67.0,41.4,40.0,14.8,3,8,7,18,4,0.17,0.27,0.44,2.37,,,,,,,[],,140,47,152,97,124,69,148,75,0.05,0.0,0.08,0.13,0.71,0.3,102,65,66,26,113,45,268,89,1.2,0.9,5.42
True,True,,,427637,-1,1,-2,2,-3.6,-8,"[{'offset': 0, 'projected_percent': '-4.1', 'likelihood': -1}, {'offset': 1, 'projected_percent': '-5.4', 'likelihood': -1}, {'offset': 2, 'projected_percent': '-6.7', 'likelihood': -1}]",,False,0,3,1.0,1.0,1,Brenden,1.0,337,False,,,53,427637.jpg,1.4,False,Aaronson,0.5,False,,a,13,2,7,6713,150,47354,2625,0.2,1.3,Aaronson,,229.0,2022-07-01,2000-10-22,False,p427637,194,0,0,1,3,0,0,0,0,0,0,0,36,11.8,3.7,9.0,2.5,1,11,3,15,2,0.01,0.02,0.03,3.78,,,4.0,,,,[],,313,139,318,161,263,135,337,158,0.0,0.0,0.01,0.01,1.75,1.39,221,139,266,122,277,124,252,82,0.93,0.46,6.96
True,True,,,199598,0,0,-1,1,-24.0,-3,"[{'offset': 0, 'projected_percent': '-24.1', 'likelihood': -2}, {'offset': 1, 'projected_percent': '-24.5', 'likelihood': -2}, {'offset': 2, 'projected_percent': '-24.9', 'likelihood': -2}]",,False,0,3,4.0,4.0,5,Ethan,4.0,338,False,,,54,199598.jpg,4.2,False,Ampadu,0.9,False,,a,13,2,21,17514,1081,59388,3709,0.7,3.9,Ampadu,,244.0,2023-07-19,2000-09-14,False,p199598,450,0,1,2,3,0,0,0,0,0,0,0,87,88.6,67.1,5.0,16.1,24,24,12,60,5,0.08,0.26,0.34,6.46,,,,,,,[],,100,28,85,62,295,153,122,64,0.02,0.0,0.05,0.07,1.29,0.6,176,112,76,29,82,34,188,59,1.0,0.4,12.0
True,True,,,180135,0,0,-1,1,-83.2,-2,"[{'offset': 0, 'projected_percent': '-84.3', 'likelihood': -3}, {'offset': 1, 'projected_percent': '-87.7', 'likelihood': -3}, {'offset': 2, 'projected_percent': '-91.2', 'likelihood': -3}]",,False,0,3,0.2,0.2,0,Sean,0.2,339,False,,,49,180135.jpg,1.0,False,Longstaff,0.1,False,,a,13,2,2,2467,94,7965,481,0.0,0.4,Longstaff,,241.0,2025-07-18,1997-10-30,False,p180135,10,0,0,0,1,0,0,0,0,0,0,0,7,0.0,0.2,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.35,3.0,,3.0,,,,[],,562,231,387,194,523,211,567,232,0.0,0.0,0.0,0.0,3.15,9.0,348,209,371,172,332,143,436,165,0.0,0.0,0.0
True,True,,,200617,0,0,-1,1,-22.3,-1,"[{'offset': 0, 'projected_percent': '-22.9', 'likelihood': -2}, {'offset': 1, 'projected_percent': '-24.7', 'likelihood': -2}, {'offset': 2, 'projected_percent': '-26.6', 'likelihood': -2}]",,False,0,3,0.8,0.8,1,Daniel,0.8,343,False,,,49,200617.jpg,1.0,False,James,0.1,False,,a,13,2,3,4114,145,7888,438,0.2,0.6,James,,244.0,2021-08-31,1997-11-10,False,p200617,52,0,0,0,1,0,0,0,0,0,0,0,9,1.2,1.3,19.0,1.9,1,4,0,5,0,0.35,0.01,0.36,1.61,,,,,,,[],,394,184,351,174,191,104,350,166,0.61,0.0,0.02,0.63,2.79,1.73,350,211,281,129,333,144,425,160,0.0,0.0,8.65
True,True,100.0,100.0,486520,0,0,0,0,0.0,0,"[{'offset': 0, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 1, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 2, 'projected_percent': '0.0', 'likelihood': 0}]",,False,0,3,0.0,0.0,0,Ilia,0.0,344,False,,2026-08-14T23:00:06.272027Z,50,486520.jpg,0.0,False,Gruev,0.0,False,,a,13,2,0,115,36,305,10,0.0,0.0,Gruev,,34.0,2023-08-31,2000-05-06,False,p486520,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,599,255,605,260,581,245,605,257,0.0,0.0,0.0,0.0,0.0,0.0,293,176,601,257,608,260,646,281,0.0,0.0,0.0
True,True,,,248056,0,0,-1,1,4.4,4,"[{'offset': 0, 'projected_percent': '4.5', 'likelihood': 1}, {'offset': 1, 'projected_percent': '4.5', 'likelihood': 1}, {'offset': 2, 'projected_percent': '4.6', 'likelihood': 1}]",,False,0,3,3.5,3.5,2,Tanaka,3.5,345,False,,,49,248056.jpg,3.5,False,Ao,0.3,False,,a,13,2,14,22086,1568,16918,1683,0.7,2.9,Tanaka,,108.0,2024-08-30,1998-09-10,False,p248056,255,0,2,2,1,0,0,0,1,0,0,0,48,50.0,18.3,20.0,8.6,11,10,8,29,3,0.73,0.05,0.78,3.24,4.0,,,,,,[],,195,82,222,121,189,102,227,104,0.26,0.0,0.02,0.28,1.14,0.35,365,219,92,37,118,47,287,97,1.06,0.71,10.24
True,True,,,177815,0,0,0,0,64.7,-137,"[{'offset': 0, 'projected_percent': '64.1', 'likelihood': 3}, {'offset': 1, 'projected_percent': '62.2', 'likelihood': 3}, {'offset': 2, 'projected_percent': '60.3', 'likelihood': 3}]",,False,0,4,5.2,5.2,2,Dominic,5.2,346,False,,,60,177815.jpg,4.4,False,Calvert-Lewin,25.0,False,,a,13,2,22,987668,71039,1282560,129618,0.9,3.7,Calvert-Lewin,,241.0,2025-08-15,1997-03-16,False,p177815,419,2,1,3,2,0,0,0,3,0,0,4,73,104.0,29.6,153.0,28.2,9,13,0,22,5,3.00,0.08,3.08,4.85,,,,,1.0,,[],,73,5,187,21,10,5,38,7,0.64,0.0,0.02,0.66,1.04,0.43,65,14,40,6,79,7,13,3,1.07,0.64,4.73
True,True,,,174594,0,0,-1,1,-22.1,-9,"[{'offset': 0, 'projected_percent': '-23.0', 'likelihood': -2}, {'offset': 1, 'projected_percent': '-25.9', 'likelihood': -2}, {'offset': 2, 'projected_percent': '-28.7', 'likelihood': -2}]",,False,0,4,1.8,1.8,1,Lukas,1.8,347,False,,,54,174594.jpg,1.8,False,Nmecha,0.5,False,,a,13,2,7,21565,1371,36274,2853,0.3,1.3,Nmecha,,80.0,2025-07-01,1998-12-14,False,p174594,64,0,1,0,1,0,0,0,0,0,0,0,28,20.4,22.4,15.0,5.7,0,3,1,4,0,0.27,0.15,0.42,2.90,,,,,2.0,,[],,284,26,210,24,222,32,278,31,0.38,0.0,0.21,0.59,4.08,1.41,171,41,215,22,256,31,256,43,0.0,0.0,5.62
True,True,0.0,0.0,565297,0,0,0,0,-37.0,-2,"[{'offset': 0, 'projected_percent': '-37.8', 'likelihood': -2}, {'offset': 1, 'projected_percent': '-40.1', 'likelihood': -3}, {'offset': 2, 'projected_percent': '-42.5', 'likelihood': -3}]",,False,0,4,0.0,0.0,0,Mateo,0.0,349,False,Knee injury - Unknown return date,2026-07-29T18:00:10.338170Z,45,565297.jpg,0.0,False,Joseph Fernández-Regatillo,0.1,False,,i,13,2,0,3016,230,4335,361,0.0,0.0,Mateo Joseph,,200.0,2022-11-04,2003-10-19,False,p565297,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,521,51,517,55,475,50,526,55,0.0,0.0,0.0,0.0,0.0,0.0,509,72,521,53,534,56,494,69,0.0,0.0,0.0
True,True,,,432720,0,0,0,0,30.1,31,"[{'offset': 0, 'projected_percent': '30.2', 'likelihood': 2}, {'offset': 1, 'projected_percent': '30.6', 'likelihood': 2}, {'offset': 2, 'projected_percent': '31.1', 'likelihood': 2}]",,False,0,1,4.8,4.8,10,James,4.8,385,False,,,50,432720.jpg,5.6,False,Trafford,5.5,False,,a,13,2,28,255964,13993,154628,10283,1.0,5.6,Trafford,,241.0,2026-08-06,2002-10-10,False,p432720,450,0,0,2,3,0,0,0,0,0,20,5,117,148.6,0.0,0.0,14.9,6,55,0,0,5,0.00,0.00,0.00,6.46,,,,,,,[],,18,3,598,67,573,66,143,4,0.0,4.0,0.0,0.0,1.29,0.6,277,11,49,4,39,3,70,10,1.0,0.4,0.0
True,True,,,173774,0,0,0,0,0.6,-1,"[{'offset': 0, 'projected_percent': '0.6', 'likelihood': 1}, {'offset': 1, 'projected_percent': '0.6', 'likelihood': 1}, {'offset': 2, 'projected_percent': '0.6', 'likelihood': 1}]",,False,0,2,3.2,3.2,6,Nico,3.2,598,False,,,45,173774.jpg,3.2,False,Elvedi,0.1,False,,a,13,2,13,5274,159,2715,156,0.7,2.9,Elvedi,,207.0,2026-08-19,1996-09-30,False,p173774,326,0,0,1,3,0,0,0,0,0,0,0,56,83.0,25.4,39.0,14.8,27,8,2,29,3,0.12,0.58,0.70,5.45,,,,,,,[],,110,49,196,63,126,34,145,50,0.03,0.0,0.16,0.19,1.5,0.83,446,93,102,41,125,53,491,175,0.83,0.28,8.01
True,True,,,643970,0,0,0,0,0.2,-2,"[{'offset': 0, 'projected_percent': '0.2', 'likelihood': 1}, {'offset': 1, 'projected_percent': '0.1', 'likelihood': 1}, {'offset': 2, 'projected_percent': '0.1', 'likelihood': 1}]",,False,0,2,0.0,0.0,0,Jayden,0.0,603,False,,,40,643970.jpg,0.0,False,Lienou,0.1,False,,a,13,2,0,6856,183,3840,373,0.0,0.0,Lienou,,244.0,2026-05-10,2008-04-08,False,p643970,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,463,179,454,178,399,164,468,179,0.0,0.0,0.0,0.0,0.0,0.0,659,209,459,173,477,179,411,152,0.0,0.0,0.0
True,True,,,592740,0,0,0,0,-5.5,-2,"[{'offset': 0, 'projected_percent': '-6.2', 'likelihood': -1}, {'offset': 1, 'projected_percent': '-8.4', 'likelihood': -1}, {'offset': 2, 'projected_percent': '-10.6', 'likelihood': -1}]",,False,0,3,0.0,0.0,0,Alfie,0.0,604,False,,,45,592740.jpg,0.0,False,Cresswell,0.1,False,,a,13,2,0,13986,230,7704,676,0.0,0.0,Cresswell,,241.0,2026-05-16,2007-07-15,False,p592740,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,528,210,524,216,482,188,533,211,0.0,0.0,0.0,0.0,0.0,0.0,519,272,528,211,541,218,376,137,0.0,0.0,0.0
True,True,,,97846,0,0,0,0,0.4,-7,"[{'offset': 0, 'projected_percent': '0.3', 'likelihood': 1}, {'offset': 1, 'projected_percent': '0.2', 'likelihood': 1}, {'offset': 2, 'projected_percent': '0.1', 'likelihood': 1}]",,False,0,1,0.0,0.0,0,Alex,0.0,625,False,,,40,97846.jpg,0.0,False,Cairns,0.2,False,,a,13,2,0,19608,649,5709,551,0.0,0.0,Cairns,,241.0,2024-07-08,1993-01-04,False,p97846,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,418,32,406,13,350,8,422,32,0.0,0.0,0.0,0.0,0.0,0.0,595,56,412,31,432,32,328,39,0.0,0.0,0.0
True,True,,,155465,0,0,0,0,2.2,-10,"[{'offset': 0, 'projected_percent': '2.1', 'likelihood': 1}, {'offset': 1, 'projected_percent': '2.0', 'likelihood': 1}, {'offset': 2, 'projected_percent': '1.9', 'likelihood': 1}]",,False,0,1,0.0,0.0,0,Michael,0.0,629,False,,,40,155465.jpg,0.0,False,Zetterer,0.7,False,,a,13,2,0,57738,2298,13361,1986,0.0,0.0,Zetterer,,80.0,2026-08-29,1995-07-12,False,p155465,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,421,34,409,15,353,10,425,34,0.0,0.0,0.0,0.0,0.0,0.0,598,58,415,33,435,34,220,32,0.0,0.0,0.0
True,True,,,437497,0,0,0,0,0.0,0,"[{'offset': 0, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 1, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 2, 'projected_percent': '0.0', 'likelihood': 0}]",,False,0,2,0.3,0.3,0,Melvin,0.3,641,False,,,45,437497.jpg,1.0,False,Bard,0.0,False,,a,13,2,1,936,74,338,62,0.1,0.2,Bard,,73.0,2026-09-01,2000-11-06,False,p437497,18,0,0,0,1,0,0,0,0,0,0,0,1,4.4,10.3,0.0,1.5,1,2,1,2,0,0.00,0.00,0.00,0.30,,,,,,,[],,365,136,279,100,446,183,361,126,0.0,0.0,0.0,0.0,1.5,5.0,473,112,355,124,319,122,616,208,0.0,0.0,10.0
True,True,,,587982,0,0,0,0,-45.7,0,"[{'offset': 0, 'projected_percent': '-45.7', 'likelihood': -3}, {'offset': 1, 'projected_percent': '-45.7', 'likelihood': -3}, {'offset': 2, 'projected_percent': '-45.7', 'likelihood': -3}]",,False,0,3,0.3,0.3,1,Jean-Mattéo,0.3,648,False,,,50,587982.jpg,1.0,False,Bahoya,0.0,False,,a,13,2,1,2210,78,1106,138,0.1,0.2,Bahoya,,73.0,2026-09-01,2005-05-07,False,p587982,1,0,0,0,0,0,0,0,0,0,0,0,5,1.0,0.3,0.0,0.1,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,397,186,382,191,600,257,405,190,0.0,0.0,0.0,0.0,0.0,0.0,324,196,356,167,357,161,595,248,0.0,0.0,0.0
True,True,,,116535,0,0,0,0,1.1,-8,"[{'offset': 0, 'projected_percent': '1.0', 'likelihood': 1}, {'offset': 1, 'projected_percent': '0.9', 'likelihood': 1}, {'offset': 2, 'projected_percent': '0.8', 'likelihood': 1}]",,False,0,1,5.4,5.4,8,Alisson,5.4,350,False,,,55,116535.jpg,5.4,False,Becker,3.9,False,,a,14,14,27,141293,7975,141617,8093,1.0,4.9,A.Becker,Alisson Becker,30.0,2018-07-19,1992-10-02,False,p116535,450,0,0,3,4,0,0,0,1,0,14,5,96,99.2,0.0,0.0,9.9,10,47,0,0,5,0.00,0.00,0.00,6.12,,,,,,,[],,79,15,641,72,628,71,211,16,0.0,2.8,0.0,0.0,1.22,0.8,126,3,32,3,48,4,85,13,1.0,0.6,0.0
True,True,,,449027,0,0,-1,1,-86.5,0,"[{'offset': 0, 'projected_percent': '-86.5', 'likelihood': -3}, {'offset': 1, 'projected_percent': '-86.5', 'likelihood': -3}, {'offset': 2, 'projected_percent': '-86.5', 'likelihood': -3}]",,False,0,1,0.0,0.0,0,Giorgi,0.0,351,False,,,49,449027.jpg,0.0,False,Mamardashvili,0.1,False,,a,14,14,0,2792,180,8460,442,0.0,0.0,Mamardashvili,,79.0,2024-08-27,2000-09-29,False,p449027,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,570,70,568,59,533,57,576,70,0.0,0.0,0.0,0.0,0.0,0.0,371,19,569,70,581,70,379,41,0.0,0.0,0.0
True,True,,,155503,0,0,0,0,-27.8,-6,"[{'offset': 0, 'projected_percent': '-28.0', 'likelihood': -2}, {'offset': 1, 'projected_percent': '-28.8', 'likelihood': -2}, {'offset': 2, 'projected_percent': '-29.6', 'likelihood': -2}]",,False,0,1,0.0,0.0,0,Freddie,0.0,352,False,,,40,155503.jpg,0.0,False,Woodman,1.0,False,,a,14,14,0,18073,579,26585,1727,0.0,0.0,Woodman,,241.0,2025-07-01,1997-03-04,False,p155503,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,422,35,410,16,354,11,426,35,0.0,0.0,0.0,0.0,0.0,0.0,599,59,416,34,436,35,176,26,0.0,0.0,0.0
True,True,0.0,0.0,432987,0,0,0,0,0.0,0,"[{'offset': 0, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 1, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 2, 'projected_percent': '0.0', 'likelihood': 0}]",,False,0,1,0.0,0.0,0,Vitezslav,0.0,354,False,Knee injury - Unknown return date,2026-07-29T18:00:10.351066Z,40,432987.jpg,0.0,False,Jaros,0.0,False,,i,14,14,0,1707,160,1194,108,0.0,0.0,Jaros,,57.0,2019-07-10,2001-07-23,False,p432987,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],https://www.liverpoolfc.com/news/ajax-issue-vitezslav-jaros-injury-update,431,41,422,22,366,17,436,41,0.0,0.0,0.0,0.0,0.0,0.0,616,65,427,40,445,41,571,68,0.0,0.0,0.0
True,True,,,464353,0,0,0,0,0.1,0,"[{'offset': 0, 'projected_percent': '0.1', 'likelihood': 1}, {'offset': 1, 'projected_percent': '0.1', 'likelihood': 1}, {'offset': 2, 'projected_percent': '0.1', 'likelihood': 1}]",,False,0,1,0.0,0.0,0,Harvey,0.0,355,False,,,40,464353.jpg,0.0,False,Davies,0.2,False,,a,14,14,0,4669,217,4114,334,0.0,0.0,Davies,,241.0,2021-03-09,2003-09-03,False,p464353,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,436,44,427,25,371,20,441,44,0.0,0.0,0.0,0.0,0.0,0.0,626,68,432,43,450,44,363,40,0.0,0.0,0.0
True,True,,,97032,0,0,0,0,-54.9,-50,"[{'offset': 0, 'projected_percent': '-55.0', 'likelihood': -3}, {'offset': 1, 'projected_percent': '-55.5', 'likelihood': -3}, {'offset': 2, 'projected_percent': '-55.9', 'likelihood': -3}]",,False,0,2,5.0,5.0,8,Virgil,5.0,356,False,,,65,97032.jpg,5.0,False,van Dijk,16.2,False,,a,14,14,25,271813,14797,604750,32117,0.8,3.8,Virgil,,152.0,2018-01-01,1991-07-08,False,p97032,450,0,0,3,4,0,0,0,1,0,0,0,96,125.0,22.3,26.0,17.4,43,18,5,48,5,0.25,0.08,0.33,6.12,,,,,,,[],,36,15,214,71,164,49,114,37,0.05,0.0,0.02,0.07,1.22,0.8,34,2,44,18,58,24,25,8,1.0,0.6,9.6
True,True,,,216094,0,0,-2,2,-28.4,-32,"[{'offset': 0, 'projected_percent': '-29.3', 'likelihood': -2}, {'offset': 1, 'projected_percent': '-31.8', 'likelihood': -2}, {'offset': 2, 'projected_percent': '-34.4', 'likelihood': -2}]",,False,0,2,0.4,0.4,0,Jeremie,0.4,357,False,,,53,216094.jpg,0.7,False,Frimpong,1.8,False,,a,14,14,2,58504,1161,242970,9585,0.1,0.4,Frimpong,,152.0,2025-06-01,2000-12-10,False,p216094,178,0,0,0,4,0,0,0,1,0,0,0,24,39.4,76.5,16.0,13.2,8,7,4,12,2,0.01,0.23,0.24,3.91,,,,,,,[],,219,87,65,10,211,65,168,59,0.01,0.0,0.12,0.13,1.98,2.02,216,30,352,122,412,143,134,54,1.01,0.0,6.07
True,True,,,544877,0,0,-1,1,-92.1,-12,"[{'offset': 0, 'projected_percent': '-92.3', 'likelihood': -3}, {'offset': 1, 'projected_percent': '-93.1', 'likelihood': -3}, {'offset': 2, 'projected_percent': '-93.9', 'likelihood': -3}]",,False,0,2,2.6,2.6,6,Milos,2.6,358,False,,,54,544877.jpg,2.6,False,Kerkez,2.2,False,,a,14,14,13,46842,1825,185052,7680,0.5,2.4,Kerkez,,98.0,2025-06-26,2003-11-07,False,p544877,385,0,0,2,4,0,0,0,2,0,0,0,63,75.4,47.3,14.0,13.7,22,10,8,30,4,0.07,0.08,0.15,5.65,,,,,,,[],,122,55,129,34,227,74,160,56,0.02,0.0,0.02,0.04,1.32,0.94,209,27,145,55,183,71,121,48,0.94,0.47,7.01
True,True,100.0,100.0,171287,0,0,-1,1,0.0,0,"[{'offset': 0, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 1, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 2, 'projected_percent': '0.0', 'likelihood': 0}]",,False,0,2,0.0,0.0,0,Joe,0.0,359,False,,2026-07-26T08:30:10.078473Z,49,171287.jpg,0.0,False,Gomez,0.0,False,,a,14,14,0,648,228,1144,80,0.0,0.0,Gomez,,241.0,2015-06-20,1997-05-23,False,p171287,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,561,205,558,204,522,201,566,205,0.0,0.0,0.0,0.0,0.0,0.0,347,59,561,202,573,204,573,194,0.0,0.0,0.0
True,True,0.0,0.0,492777,0,0,0,0,-79.5,0,"[{'offset': 0, 'projected_percent': '-79.5', 'likelihood': -3}, {'offset': 1, 'projected_percent': '-79.5', 'likelihood': -3}, {'offset': 2, 'projected_percent': '-79.5', 'likelihood': -3}]",,False,0,2,0.0,0.0,0,Conor,0.0,360,False,Knee injury - Unknown return date,2026-07-23T12:01:23.565711Z,50,492777.jpg,0.0,False,Bradley,0.0,False,,i,14,14,0,351,34,761,49,0.0,0.0,Bradley,,242.0,2023-09-25,2003-07-09,False,p492777,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],https://www.liverpoolfc.com/news/fitness-latest-joe-gomez-return-update-conor-bradley,604,212,610,212,586,209,610,212,0.0,0.0,0.0,0.0,0.0,0.0,301,51,606,210,613,211,611,206,0.0,0.0,0.0
True,True,,,519440,0,0,0,0,-45.3,0,"[{'offset': 0, 'projected_percent': '-45.3', 'likelihood': -3}, {'offset': 1, 'projected_percent': '-45.3', 'likelihood': -3}, {'offset': 2, 'projected_percent': '-45.3', 'likelihood': -3}]",,False,0,2,0.0,0.0,0,Wellity,0.0,361,False,,,40,519440.jpg,0.0,False,Lucky,0.1,False,,a,14,14,0,3791,214,5605,380,0.0,0.0,Lucky,,,,,False,p519440,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,445,162,436,161,380,146,450,162,0.0,0.0,0.0,0.0,0.0,0.0,636,187,441,156,459,162,390,147,0.0,0.0,0.0
True,True,100.0,100.0,606702,0,0,0,0,49.3,70,"[{'offset': 0, 'projected_percent': '49.6', 'likelihood': 3}, {'offset': 1, 'projected_percent': '50.6', 'likelihood': 3}, {'offset': 2, 'projected_percent': '51.5', 'likelihood': 3}]",,False,0,2,4.8,4.8,6,Jeremy,4.8,362,False,,2026-07-23T12:01:23.581126Z,50,606702.jpg,4.8,False,Jacquet,3.4,False,,a,14,14,24,220878,22996,119246,9213,1.0,4.8,Jacquet,,73.0,2026-07-01,2005-07-13,False,p606702,415,0,0,3,4,0,0,0,1,0,0,3,112,106.2,44.5,4.0,15.5,25,21,11,36,5,0.00,0.14,0.14,5.51,,,,,,,[],,65,29,139,37,310,114,134,45,0.0,0.0,0.03,0.03,1.19,0.87,325,55,50,21,66,30,98,37,1.08,0.65,7.81
True,True,0.0,0.0,647681,0,0,0,0,-54.1,0,"[{'offset': 0, 'projected_percent': '-54.1', 'likelihood': -3}, {'offset': 1, 'projected_percent': '-54.1', 'likelihood': -3}, {'offset': 2, 'projected_percent': '-54.1', 'likelihood': -3}]",,False,0,2,0.0,0.0,0,Giovanni,0.0,363,False,Knee injury - Unknown return date,2026-07-23T12:01:23.596909Z,40,647681.jpg,0.0,False,Leoni,0.0,False,,i,14,14,0,853,52,2063,132,0.0,0.0,Leoni,,106.0,2025-08-15,2006-12-21,False,p647681,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],https://www.liverpoolfc.com/news/liverpools-injury-list-suspensions-and-availability?utm_source=premier-league-web&utm_medium=referral&utm_campaign=pl-referral-always-on&utm_term=injuries&utm_content=club-injury-article,464,180,455,179,400,165,469,180,0.0,0.0,0.0,0.0,0.0,0.0,660,210,460,174,478,180,532,186,0.0,0.0,0.0
True,True,,,214285,0,0,-1,1,-46.8,0,"[{'offset': 0, 'projected_percent': '-46.8', 'likelihood': -3}, {'offset': 1, 'projected_percent': '-46.8', 'likelihood': -3}, {'offset': 2, 'projected_percent': '-46.8', 'likelihood': -3}]",,False,0,2,0.4,0.4,0,Kostas,0.4,364,False,,,49,214285.jpg,1.0,False,Tsimikas,0.1,False,,a,14,14,2,1546,59,4317,291,0.1,0.4,Tsimikas,,83.0,2020-08-10,1996-05-12,False,p214285,64,0,0,0,0,0,0,0,0,0,0,0,6,6.4,2.9,9.0,1.8,2,3,1,3,1,0.04,0.02,0.06,0.47,,,,,,,[],,352,130,322,115,261,91,352,123,0.06,0.0,0.03,0.09,0.66,0.0,355,60,350,121,334,130,458,162,1.41,0.0,4.22
